Daily NVDA and Factor Returns,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Date,NVDA,Beta,Dividend Yield,Earnings Yield,Excess Beta,Growth,Leverage,Liquidity,Market,Mid Cap,Momentum,Quality,Semiconductors,Size,Value,Volatility
09/29/23,0.00951518,0.00406857,0.00156288,0.00067520,0.00045128,-0.00081511,-0.00130068,0.00040241,-0.00242000,-0.00025820,-0.00285968,-0.00119792,0.00216816,0.00077462,0.00110183,0.00121741
10/02/23,0.02949494,-0.00180934,-0.00195704,0.00243021,0.00052025,0.00032243,-0.00300212,0.00091030,-0.00385725,-0.00255118,0.00302909,0.00234886,0.01010003,0.00126185,-0.00002012,-0.00149174
10/03/23,-0.02824795,-0.00935678,0.00069993,-0.00231046,-0.00085004,-0.00247547,-0.00296488,0.00334507,-0.01486181,-0.00368545,0.00000375,0.00142650,0.00171808,-0.00326631,-0.00043806,-0.00578180
10/04/23,0.01204125,0.00183962,-0.00087637,-0.00169804,0.00133868,0.00149956,-0.00187386,-0.00085397,0.00772899,0.00011006,0.00187994,0.00182958,0.00014968,0.00039510,-0.00050293,-0.00174583
10/05/23,0.01469087,-0.00438426,0.00086104,-0.00155673,-0.00138136,0.00052401,-0.00101150,-0.00022162,-0.00197355,-0.00113795,0.00270541,-0.00152129,-0.00052719,-0.00118883,-0.00025292,0.00083768
10/06/23,0.02403330,0.00259842,-0.00084054,0.00135024,-0.00014616,0.00280980,-0.00079065,-0.00002134,0.01215608,0.00037682,0.00090042,-0.00109240,0.00520240,0.00150883,-0.00096022,0.00044831
10/09/23,-0.01068573,0.00026737,0.00125269,0.00345039,0.00075999,-0.00185907,-0.00033173,-0.00049721,0.00594661,0.00265540,0.00095649,0.00094349,-0.00878497,0.00157294,0.00048232,0.00238995
10/10/23,0.01159633,0.00508478,-0.00082120,-0.00115464,0.00066530,0.00287097,0.00149956,0.00039697,0.00689543,0.00121074,-0.00377915,-0.00016604,0.00143684,0.00082829,0.00196715,0.00278966
10/11/23,0.02200969,0.00191005,0.00095453,0.00009391,-0.00058239,-0.00004310,0.00130325,-0.00016524,0.00338964,0.00071279,0.00292431,0.00358024,0.00187552,0.00037864,-0.00008035,-0.00244883
10/12/23,0.00296971,-0.00424774,0.00086447,0.00271810,0.00119102,-0.00020081,-0.00127708,-0.00037495,-0.00835297,-0.00269028,0.00143771,0.00309501,0.01448074,0.00345445,0.00054411,-0.00050507
10/13/23,-0.03161147,-0.00643088,-0.00007831,-0.00292727,-0.00069155,0.00049347,0.00100834,0.00096074,-0.00536503,0.00099726,-0.00205685,0.00144720,-0.01643777,0.00258171,0.00057641,0.00302242
10/16/23,0.01394601,0.00378044,0.00020348,0.00109829,0.00011028,0.00183438,0.00086246,0.00049393,0.01173288,0.00122539,-0.00218091,0.00115508,0.00145465,-0.00147804,0.00076922,0.00144058
10/17/23,-0.04679466,0.00245812,0.00089097,0.00169252,0.00001634,0.00061503,-0.00036108,0.00128922,0.00161632,0.00059148,-0.00131333,-0.00013765,-0.01639345,-0.00342979,0.00084225,-0.00014104
10/18/23,-0.03964677,-0.00781219,-0.00038967,0.00168900,-0.00061294,-0.00189868,0.00019917,0.00034883,-0.01521830,-0.00084855,0.00146744,0.00107289,0.00561176,0.00095455,-0.00049378,0.00212902
10/19/23,-0.00225139,-0.00282448,-0.00057516,0.00118152,-0.00083348,0.00159153,-0.00003512,0.00106931,-0.00951710,-0.00127341,-0.00158410,0.00121429,-0.00120686,0.00059226,0.00008007,-0.00258670
10/20/23,-0.01695922,-0.00451737,0.00021623,-0.00113295,0.00001029,-0.00067908,0.00105324,-0.00060281,-0.01292094,-0.00134516,0.00024642,-0.00021768,0.00181906,-0.00141215,0.00058110,-0.00186194
10/23/23,0.03836953,0.00267788,0.00003198,0.00060997,0.00029868,0.00159532,-0.00091536,-0.00004805,-0.00265830,-0.00111462,0.00389110,0.00100199,-0.00422594,0.00206673,-0.00016331,-0.00161164
10/24/23,0.01600932,0.00298865,0.00144867,-0.00045127,0.00068423,0.00263812,-0.00080850,0.00158819,0.00800492,-0.00059330,0.00251532,-0.00189770,0.00069257,0.00020010,-0.00042822,0.00434950
10/25/23,-0.04314867,-0.01051521,0.00087521,-0.00004914,0.00072913,-0.00139328,0.00036863,-0.00113524,-0.01600724,-0.00040084,-0.00132027,0.00222224,-0.01041222,0.00056390,0.00021681,0.00261319
10/26/23,-0.03477824,-0.00273191,0.00028144,0.00045342,-0.00083930,-0.00060483,0.00167317,-0.00020651,-0.00936535,0.00208304,-0.00284471,-0.00071006,0.00370140,-0.00310243,0.00114296,0.00020468
10/27/23,0.00431485,0.00072967,-0.00002697,0.00082049,-0.00154574,-0.00007792,-0.00296702,-0.00059740,-0.00616904,-0.00223510,0.00501598,-0.00040573,0.01288525,0.00092918,0.00013208,-0.00045745
10/30/23,0.01632096,-0.00024398,0.00040770,-0.00450198,-0.00263431,-0.00010617,0.00145947,-0.00141490,0.01118755,-0.00376146,0.00022752,-0.00063547,-0.02620547,0.00288790,0.00146369,0.00087249
10/31/23,-0.00925633,-0.00005985,-0.00024154,-0.00225388,0.00080267,-0.00015997,-0.00048205,0.00165833,0.00785334,-0.00009239,-0.00137417,-0.00143245,0.00027046,-0.00086014,0.00043015,-0.00109547
11/01/23,0.03788622,-0.00121610,0.00237943,0.00037129,0.00016544,0.00073310,-0.00076823,0.00165952,0.00863855,-0.00219251,0.00951979,-0.00127699,0.00841289,0.00117749,0.00194432,-0.00010596
11/02/23,0.02790313,0.01453578,0.00199024,-0.00508984,0.00414536,-0.00107766,0.00308483,-0.00078159,0.02087841,-0.00101741,-0.00557504,0.00344463,-0.00488213,0.00113699,0.00306378,0.00226111
11/03/23,0.03445503,0.00624968,-0.00015756,-0.00213763,-0.00048567,-0.00056935,0.00146247,0.00225332,0.01174871,0.00028591,-0.00255812,-0.00127395,0.00927177,-0.00677586,0.00233105,-0.00332825
11/06/23,0.01657594,-0.00448471,0.00058924,-0.00069688,-0.00006783,-0.00031228,-0.00065382,0.00068946,-0.00091317,-0.00292103,0.00544129,0.00227516,0.00298761,0.00207038,-0.00035059,-0.00129438
11/07/23,0.00445891,0.00212718,-0.00177293,0.00002865,-0.00182293,0.00242579,-0.00115821,-0.00000807,0.00313539,0.00002205,-0.00149604,-0.00230296,-0.00100613,0.00153554,-0.00182107,0.00179547
11/08/23,0.01346969,-0.00031542,0.00029662,0.00020504,-0.00105993,-0.00063871,0.00146436,0.00090254,0.00003708,-0.00301570,0.00419892,0.00207820,-0.00139580,0.00092961,-0.00269056,-0.00182579
11/09/23,0.00807318,-0.00444882,-0.00095699,0.00104770,0.00007055,-0.00096027,-0.00003842,0.00060888,-0.00815580,0.00015423,0.00461311,0.00327034,0.00443717,0.00013809,0.00073870,-0.00155482
11/10/23,0.02949946,0.00056329,-0.00161107,0.00180328,-0.00282642,-0.00033588,0.00025004,-0.00095959,0.01478090,-0.00110387,0.00172435,0.00051309,0.02143516,0.00136824,0.00040423,-0.00088249
11/13/23,0.00589634,-0.00130084,-0.00064803,-0.00139077,0.00030144,0.00190124,-0.00105841,-0.00047403,0.00008161,-0.00083851,0.00188347,-0.00133225,-0.00703406,0.00056288,-0.00057163,0.00077582
11/14/23,0.02130812,0.01374961,0.00164385,-0.00337073,-0.00310084,-0.00120861,-0.00074472,-0.00133376,0.02251431,0.00052575,-0.00620246,-0.00017688,0.00144818,-0.00680007,0.00181939,0.00385966
11/15/23,-0.01546641,0.00579478,0.00120596,0.00190456,0.00244170,-0.00182609,0.00030272,0.00175986,0.00211608,0.00252397,-0.00764555,0.00024167,0.00419788,0.00168699,0.00009772,0.00290975
11/16/23,0.01210930,-0.00536718,-0.00060169,-0.00055487,-0.00163564,0.00097840,-0.00092370,0.00023394,-0.00145382,-0.00186784,0.00119599,0.00098031,0.00623158,0.00325616,-0.00030242,-0.00249444
11/17/23,-0.00367825,0.00558567,0.00082993,-0.00004980,0.00031496,0.00032299,0.00125220,-0.00068685,0.00376013,-0.00020150,-0.00071998,-0.00066553,-0.00070274,-0.00125257,0.00070247,0.00348193
11/20/23,0.02253643,0.00359879,-0.00121226,0.00053834,-0.00063465,0.00025661,-0.00054410,-0.00004331,0.00718048,-0.00007553,-0.00041233,0.00027080,0.00532367,0.00157846,0.00012094,0.00291352
11/21/23,-0.00922456,-0.00550908,-0.00048884,0.00252558,-0.00065919,0.00055182,-0.00058789,0.00080996,-0.00256402,-0.00065191,0.00065018,0.00122398,-0.01116858,0.00117687,-0.00168972,-0.00274685
11/22/23,-0.02458754,0.00116105,-0.00033710,0.00075777,0.00016974,-0.00057203,-0.00065335,-0.00024552,0.00406770,0.00041135,-0.00064259,-0.00074468,-0.00497384,-0.00084158,-0.00019959,0.00041137
11/24/23,-0.01929550,-0.00014577,-0.00028503,-0.00152063,0.00040528,0.00057859,0.00008389,-0.00200602,0.00194316,0.00034479,-0.00180907,-0.00183804,-0.00273596,-0.00003833,-0.00021897,0.00248744
11/27/23,0.00975386,0.00088905,-0.00009716,-0.00004351,0.00068634,-0.00043012,-0.00023607,0.00007108,-0.00215695,0.00137496,0.00345436,-0.00170924,-0.00123220,0.00031208,-0.00090543,-0.00048415
11/28/23,-0.00872684,0.00418601,0.00162402,-0.00151731,0.00180598,-0.00029393,-0.00143157,0.00265648,0.00051123,0.00007883,-0.00398429,-0.00098436,-0.00877958,0.00287111,0.00134634,0.00120768
11/29/23,0.00667071,0.00187823,0.00089641,0.00068991,-0.00072241,0.00123218,0.00157133,0.00019403,0.00267810,0.00118313,-0.00273455,-0.00146213,0.00565266,-0.00036105,0.00080358,0.00203454
11/30/23,-0.02845866,-0.00620678,0.00017699,-0.00013193,-0.00103232,0.00096981,0.00233821,0.00127404,0.00475458,0.00125576,0.00148459,-0.00051885,-0.00911657,-0.00005027,-0.00058326,-0.00186172
12/01/23,-0.00010690,0.00993940,0.00192059,-0.00251037,0.00308747,0.00045806,0.00115564,0.00095993,0.00890909,0.00439071,-0.00461387,0.00141213,-0.01164372,-0.00459123,0.00159451,0.00457900
12/04/23,-0.02683632,-0.00074355,0.00153054,-0.00271131,0.00053539,-0.00030164,0.00058280,0.00120518,-0.00426119,0.00020275,-0.00196924,0.00003993,-0.00558314,-0.00584495,-0.00053822,-0.00065611
12/05/23,0.02329362,-0.00357590,0.00106592,0.00072290,-0.00126560,0.00197365,-0.00245368,0.00063781,-0.00326930,-0.00368773,0.00384496,-0.00226319,-0.00081923,0.00206030,-0.00119071,-0.00197818
12/06/23,-0.02282781,-0.00020936,0.00019389,-0.00167557,-0.00097004,-0.00083494,-0.00035751,0.00007719,-0.00353802,-0.00039912,-0.00637585,0.00101286,-0.00570156,-0.00029318,-0.00091306,-0.00158831
12/07/23,0.02402040,0.00325107,0.00084504,0.00115970,-0.00262385,-0.00141417,-0.00005471,0.00181552,0.00696591,-0.00345682,0.00078427,0.00040353,0.01524183,-0.00032248,0.00177800,0.00151994
12/08/23,0.01952957,0.00476984,-0.00037948,0.00143743,0.00145861,-0.00086065,0.00094390,-0.00001749,0.00516161,-0.00078037,0.00241836,-0.00207231,0.00312235,0.00001802,-0.00046782,0.00063980
12/11/23,-0.01850293,-0.00314823,-0.00055037,0.00075029,-0.00139309,-0.00078729,0.00019979,-0.00070147,0.00642750,0.00368107,-0.00023660,0.00100681,0.02332619,0.00068852,-0.00034375,-0.00260937
12/12/23,0.02209021,-0.00325865,-0.00070973,-0.00098184,-0.00251808,0.00208621,-0.00100361,0.00140553,0.00348160,0.00027195,0.00348178,-0.00066277,0.00241474,0.00042761,-0.00117479,-0.00091384
12/13/23,0.00904381,0.01124392,-0.00039276,-0.00089793,0.00166191,0.00039126,0.00032753,-0.00009135,0.01584264,0.00110138,-0.00801349,0.00218818,-0.00670784,-0.00247666,0.00231375,0.00338422
12/14/23,0.00544834,0.01390076,0.00102927,0.00329358,-0.00005889,-0.00330903,0.00155691,0.00027533,0.00653436,0.00427272,-0.01058380,-0.00342531,0.01020028,-0.00120508,-0.00021870,0.00012444
12/15/23,0.01116857,-0.00152042,-0.00060540,-0.00048617,-0.00187866,-0.00113724,-0.00050794,-0.00055761,-0.00133997,-0.00316259,0.00331591,-0.00175484,0.00731887,0.00235768,-0.00028538,0.00157537
12/18/23,0.02427899,-0.00231783,-0.00188357,0.00033194,0.00103841,-0.00000662,-0.00084239,0.00002774,0.00405549,0.00048964,0.00378037,-0.00037554,-0.00216955,0.00081611,0.00028486,-0.00001107
12/19/23,-0.00944546,0.00686867,-0.00133270,0.00007945,0.00141929,-0.00100705,0.00016045,-0.00181331,0.00737688,0.00000928,-0.00236374,-0.00074831,-0.00705581,-0.00057741,0.00199199,0.00405077
12/20/23,-0.03009838,-0.00652169,0.00036477,-0.00022629,-0.00112389,-0.00118159,0.00010055,-0.00187463,-0.01584836,-0.00262425,0.00146405,0.00176189,-0.00732765,-0.00145955,0.00065145,-0.00248085
12/21/23,0.01827025,0.00316572,-0.00065677,-0.00039727,-0.00049306,0.00137759,0.00176713,0.00085535,0.01137030,0.00006828,-0.00210852,-0.00224484,0.01198637,-0.00144471,-0.00144206,0.00182404
12/22/23,-0.00326598,-0.00144648,0.00020956,-0.00256086,-0.00017155,-0.00037241,-0.00052202,-0.00169626,0.00188538,-0.00011484,-0.00076074,-0.00214930,0.00243633,-0.00093040,0.00007611,0.00056536
12/26/23,0.00919518,0.00446205,0.00047495,-0.00093832,0.00028836,-0.00083132,0.00001700,-0.00212734,0.00523401,-0.00089931,-0.00038827,-0.00143175,0.00825110,-0.00012337,0.00002387,0.00266529
12/27/23,0.00280037,0.00182070,-0.00047978,-0.00029764,0.00054694,0.00026831,0.00003246,0.00071825,0.00194556,-0.00112918,0.00086955,-0.00133317,-0.00305171,0.00027858,-0.00134047,0.00149014
12/28/23,0.00212479,-0.00047170,-0.00034916,0.00001169,0.00032079,-0.00006483,0.00068016,0.00021749,0.00020888,0.00030935,-0.00268542,0.00088623,0.00100694,0.00074458,0.00086163,0.00027733
12/29/23,0.00000000,-0.00709502,-0.00078181,0.00035314,-0.00119842,0.00031802,0.00133359,-0.00117525,-0.00405699,0.00107042,-0.00040359,0.00073307,0.00247953,0.00268419,-0.00040992,-0.00106180
01/02/24,-0.02734139,-0.00556605,0.00283432,0.00098747,0.00014102,-0.00318234,0.00093786,0.00096055,-0.00692050,-0.00041343,-0.00337912,0.00113905,-0.01499877,0.00102142,0.00286535,0.00181188
01/03/24,-0.01243565,-0.01064420,0.00079625,0.00086514,0.00194293,0.00005629,0.00030138,0.00017416,-0.01030895,-0.00279775,0.00421643,-0.00266029,0.00103819,0.00389092,0.00130474,0.00013667
01/04/24,0.00901850,0.00030590,0.00144966,-0.00131663,0.00047081,0.00111093,-0.00002976,0.00116319,-0.00200688,0.00015611,0.00146879,-0.00074133,-0.00828232,-0.00055484,-0.00047315,0.00001380
01/05/24,0.02289678,0.00221555,0.00104730,0.00449999,-0.00231058,-0.00072557,0.00129761,0.00018180,0.00197050,0.00059444,0.00033566,-0.00237223,0.00168920,0.00284477,0.00009867,-0.00001032
01/08/24,0.06428091,0.00397176,0.00061490,-0.00367518,-0.00248933,0.00190710,-0.00050841,0.00374996,0.01431766,-0.00106762,0.00178155,-0.00175426,0.01057953,-0.00241621,-0.00120799,-0.00031791
01/09/24,0.01697509,-0.00158393,0.00056221,-0.00171377,-0.00142766,0.00167758,-0.00171516,0.00046160,-0.00285953,-0.00014362,0.00325295,-0.00095198,0.00389341,0.00166185,0.00059467,-0.00087378
01/10/24,0.02277005,0.00027713,-0.00145519,-0.00076139,-0.00220901,0.00013420,0.00041911,0.00185122,0.00419663,-0.00224944,0.00300650,0.00340803,-0.01047277,-0.00178525,0.00067263,-0.00351297
01/11/24,0.00868445,-0.00599676,-0.00110960,-0.00009646,-0.00315894,0.00031955,-0.00036724,-0.00078917,-0.00091357,-0.00029474,0.00209085,0.00137990,0.00595626,-0.00065579,-0.00074698,-0.00380642
01/12/24,-0.00204297,-0.00565550,0.00025810,-0.00348683,-0.00138652,-0.00114736,-0.00032529,-0.00156606,0.00023278,-0.00157713,0.00332227,0.00167158,-0.00049227,-0.00112743,0.00037545,-0.00117420
01/16/24,0.03056114,-0.00457398,-0.00059828,0.00255126,-0.00026070,0.00076413,-0.00040783,0.00207337,-0.00485721,-0.00031416,0.00402807,0.00017713,0.01719500,-0.00083381,-0.00053468,-0.00262195
01/17/24,-0.00583518,-0.00460560,-0.00056501,0.00150051,-0.00015034,0.00099074,-0.00098949,0.00093364,-0.00623429,-0.00265925,0.00311884,-0.00021841,-0.00260603,-0.00168254,-0.00147480,-0.00036650
01/18/24,0.01880363,-0.00074493,-0.00252548,0.00166231,-0.00268959,-0.00107363,0.00046943,-0.00115147,0.00782955,0.00042981,0.00015173,0.00198918,0.01846095,-0.00042721,-0.00130409,-0.00340502
01/19/24,0.04174619,0.00451424,0.00050009,0.00034577,0.00029888,-0.00156966,0.00001131,-0.00055736,0.01287462,-0.00131190,0.00347649,-0.00011333,0.01976194,0.00138113,0.00138083,-0.00225190
01/22/24,0.00273992,0.00581999,-0.00003543,-0.00322799,0.00214127,-0.00044377,-0.00031850,-0.00089541,0.00397951,-0.00076770,-0.00007160,0.00146288,-0.00206240,-0.00533573,0.00021970,0.00279095
01/23/24,0.00367118,-0.00023386,0.00018361,-0.00072099,0.00103041,0.00147169,0.00115946,0.00020761,0.00216540,-0.00083613,-0.00459768,-0.00029738,0.00869215,0.00215898,0.00084884,0.00151190
01/24/24,0.02486929,-0.00258843,-0.00031623,0.00260498,-0.00305256,-0.00045481,-0.00079476,0.00121933,-0.00069886,-0.00420781,0.00286939,-0.00027234,0.00493009,0.00165196,0.00053873,0.00110628
01/25/24,0.00415567,-0.00032946,0.00212876,0.00083814,-0.00038286,-0.00084285,0.00238740,-0.00019444,0.00519932,-0.00295152,0.00179057,-0.00167463,-0.01096175,-0.00061416,0.00112273,-0.00032206
01/26/24,-0.00951037,0.00045274,-0.00078198,0.00038508,-0.00019964,-0.00056660,0.00007272,0.00028885,0.00016002,0.00131547,0.00032424,-0.00056065,-0.02768110,0.00048793,-0.00023065,0.00098205
01/29/24,0.02349627,0.00727283,-0.00104778,-0.00400914,0.00101051,0.00217001,-0.00234360,0.00125256,0.00852674,-0.00083539,-0.00073804,-0.00211708,-0.00510239,-0.00086582,-0.00045531,0.00024461
01/30/24,0.00494676,-0.00514335,-0.00069005,0.00423299,-0.00019286,-0.00029819,0.00072152,-0.00030706,-0.00104809,0.00042661,0.00340913,0.00087288,-0.00610631,0.00252460,0.00123439,-0.00047902
01/31/24,-0.01986491,-0.00665457,0.00078766,-0.00160676,0.00053182,-0.00008623,0.00217065,0.00286569,-0.01322080,0.00123514,0.00038451,-0.00087587,0.00519013,0.00233639,0.00062411,0.00139946
02/01/24,0.02437954,0.00262882,-0.00138754,-0.00200018,-0.00083137,0.00202430,0.00074407,-0.00259141,0.01072418,-0.00109431,0.00173199,0.00197114,-0.00912300,0.00027702,0.00033676,0.00147404
02/02/24,0.04970885,0.00275465,-0.00064264,-0.00025045,-0.00140142,0.00259667,-0.00353919,0.00300178,0.00809632,-0.00273601,0.00489195,-0.00073537,-0.00401592,0.00442783,-0.00010742,-0.00129858
02/05/24,0.04794438,-0.00467353,-0.00019699,0.00018359,-0.00188548,0.00100618,-0.00028003,0.00025482,-0.00390088,-0.00016241,0.00460524,-0.00025013,0.01842481,0.00188765,0.00066096,-0.00176351
02/06/24,-0.01599550,0.00528239,-0.00068462,-0.00180942,0.00443199,-0.00015210,-0.00024846,-0.00033215,0.00228132,-0.00070734,-0.00513943,-0.00291602,-0.01653762,-0.00149857,-0.00204657,-0.00204275
02/07/24,0.02749806,-0.00050500,-0.00298091,0.00008613,-0.00120362,-0.00074268,-0.00215527,0.00268958,0.00634631,0.00067575,0.00245290,0.00102227,0.00817892,0.00260357,-0.00159223,0.00167430
02/08/24,-0.00653361,0.00478019,0.00005705,-0.00057930,0.00232389,0.00100997,-0.00074229,-0.00022193,0.00302507,-0.00047701,0.00287978,-0.00062050,0.00767193,-0.00360804,0.00045496,0.00077638
02/09/24,0.03578351,0.00417966,-0.00056464,-0.00027190,0.00335714,0.00181164,-0.00112670,-0.00174933,0.00658485,-0.00147818,0.00128640,-0.00036164,0.01079606,-0.00247936,-0.00070283,0.00198838
02/12/24,0.00159428,0.00763221,0.00184625,0.00303155,0.00229195,-0.00117843,0.00093378,0.00133387,0.00009325,-0.00081068,-0.00349259,0.00030114,-0.00229366,-0.00375143,0.00202617,0.00417118
02/13/24,-0.00166094,-0.01214389,-0.00113448,0.00016759,0.00008460,0.00209663,-0.00024233,0.00266661,-0.01627948,0.00246884,0.00496495,0.00185972,0.00250440,0.00482459,-0.00035787,0.00094529
02/14/24,0.02456742,0.00883404,-0.00115864,0.00037716,0.00141370,0.00283311,-0.00173825,0.00058042,0.01332035,-0.00325787,0.00042183,-0.00134599,-0.00090229,-0.00231797,0.00003654,0.00009435
02/15/24,-0.01680649,0.00542769,0.00036347,-0.00115742,-0.00096895,-0.00195263,0.00053502,-0.00249860,0.00894645,-0.00179175,-0.00050831,-0.00034909,-0.01591409,-0.00180334,0.00065670,0.00123218
02/16/24,-0.00061934,-0.00678244,0.00183723,-0.00340592,-0.00387852,0.00060668,0.00024603,0.00002303,-0.00620247,-0.00072352,-0.00054558,-0.00122481,-0.00435756,0.00044804,-0.00207188,0.00019060
02/20/24,-0.04353215,-0.00755931,0.00112779,-0.00141623,0.00028123,-0.00021716,0.00110893,0.00006669,-0.00665651,0.00124877,-0.00159035,0.00230343,0.00108724,-0.00027171,0.00138115,-0.00261784
02/21/24,-0.02850889,-0.00576157,-0.00009263,0.00074018,-0.00111132,-0.00263534,-0.00003865,-0.00058637,-0.00106818,-0.00034534,-0.00102384,0.00132746,0.00203808,0.00098538,0.00142277,-0.00268254
02/22/24,0.16400876,0.00424103,-0.00075459,0.00336113,-0.00226170,0.00117908,-0.00106864,0.00235683,0.01984520,-0.00005472,0.00971280,0.00122056,0.02157232,0.00482372,-0.00101579,0.00313210
02/23/24,0.00355242,-0.00408300,-0.00070717,0.00171021,-0.00100720,-0.00285112,-0.00000743,0.00096630,0.00053219,-0.00205805,0.00144840,-0.00151576,-0.00859724,-0.00236958,-0.00265496,0.00004646
02/26/24,0.00348910,0.00468849,-0.00237758,-0.00154425,0.00340870,0.00132725,-0.00133354,-0.00002079,-0.00094442,-0.00127693,0.00247050,-0.00350733,0.00422612,-0.00090495,-0.00143300,0.00343250
02/27/24,-0.00494361,0.00620850,-0.00005502,-0.00178690,0.00069522,0.00101446,-0.00083352,0.00072491,0.00267932,-0.00036340,-0.00332111,-0.00368751,-0.01090650,0.00022038,0.00030542,0.00303979
02/28/24,-0.01318916,-0.00254393,-0.00042614,-0.00040047,-0.00156151,0.00032241,0.00005283,0.00083288,-0.00143792,0.00009428,-0.00128364,0.00255829,-0.00535706,0.00170365,-0.00096740,0.00063785
02/29/24,0.01865753,0.00387679,0.00071919,0.00216391,-0.00176481,0.00081737,0.00090910,0.00058147,0.00636498,-0.00291382,0.00086764,0.00124682,0.01382716,-0.00202147,0.00090452,-0.00131694
03/01/24,0.04003185,0.00084305,0.00039367,-0.00019160,-0.00404496,-0.00056623,0.00153423,0.00466443,0.00982448,-0.00290428,0.00576075,0.00122124,0.02291976,-0.00239693,-0.00104601,0.00168177
03/04/24,0.03595086,-0.00122030,0.00099403,-0.00088361,0.00168842,0.00136703,0.00001809,0.00142454,-0.00074050,0.00265903,0.00462003,0.00308804,0.01040507,-0.00105717,0.00020553,-0.00140107
03/05/24,0.00857649,-0.00329531,0.00252154,0.00108868,0.00003069,-0.00073570,0.00089993,-0.00065230,-0.01107757,0.00158722,0.00153582,0.00314709,-0.00288516,-0.00153314,0.00099592,-0.00025630
03/06/24,0.03182727,0.00478879,0.00094059,-0.00040041,0.00300288,-0.00024853,-0.00122066,0.00050604,0.00658151,-0.00041660,0.00028531,0.00029740,0.01258269,0.00091454,0.00077470,0.00210734
03/07/24,0.04474634,0.00126833,-0.00076408,0.00115212,-0.00209837,0.00053746,0.00066684,-0.00049890,0.00979968,-0.00018301,-0.00120296,0.00010117,0.02485650,0.00009071,0.00086298,-0.00002092
03/08/24,-0.05547702,0.00088489,0.00042091,0.00130355,0.00423439,-0.00038685,0.00044324,0.00038560,-0.00565060,-0.00040618,-0.00411331,-0.00101308,-0.02972929,-0.00059283,0.00043289,0.00033692
03/11/24,-0.02003931,-0.00567529,0.00035481,0.00088677,-0.00032843,-0.00077764,0.00081374,-0.00129413,-0.00117535,0.00169623,-0.00700989,0.00011585,0.00431674,0.00149778,0.00162537,-0.00203542
03/12/24,0.07157181,0.00194032,-0.00039280,0.00299283,-0.00133706,0.00117308,0.00145919,-0.00136375,0.00918013,-0.00226521,0.00756864,0.00190136,0.00811478,0.00326525,0.00012793,0.00216088
03/13/24,-0.01115185,0.00197475,0.00023935,0.00344421,0.00023533,0.00114167,0.00048961,0.00004769,-0.00120399,-0.00004737,0.00207826,0.00028632,-0.02511012,-0.00015718,0.00058160,0.00320373
03/14/24,-0.03239152,-0.00700882,-0.00150987,0.00225803,-0.00200172,0.00011346,-0.00028002,-0.00185086,-0.00580838,-0.00236234,0.00265040,0.00079487,-0.00844944,0.00309446,-0.00043182,-0.00280851
03/15/24,-0.00122237,-0.00052966,0.00104659,-0.00112054,0.00122618,-0.00046769,0.00074388,0.00044498,-0.00593719,-0.00163380,-0.00050187,-0.00021140,0.00328907,-0.00350749,0.00057449,0.00159992
03/18/24,0.00704149,0.00091910,-0.00096852,0.00379207,0.00010541,0.00157609,0.00005565,0.00190583,0.00508826,-0.00146399,-0.00066147,-0.00109122,-0.00837762,0.00301753,-0.00109850,-0.00313736
03/19/24,0.01066078,-0.00361419,-0.00044591,0.00033857,-0.00208552,-0.00069077,0.00100815,-0.00115949,0.00447103,-0.00274849,0.00215184,-0.00241081,-0.01006651,-0.00192303,-0.00101796,-0.00352313
03/20/24,0.01089510,0.00782812,0.00070989,-0.00098884,0.00071729,0.00052466,0.00049706,0.00079443,0.01051941,-0.00112209,0.00220995,-0.00003995,-0.00371680,-0.00149058,0.00301173,0.00257942
03/21/24,0.01176249,0.00220817,0.00068392,-0.00036059,-0.00072138,-0.00094077,0.00118916,-0.00006718,0.00514657,0.00169639,0.00380544,-0.00045858,0.01270179,-0.00113631,0.00117148,-0.00161154
03/22/24,0.03121343,-0.00527214,-0.00057427,0.00100021,-0.00010062,0.00295701,0.00039443,-0.00008632,-0.00362082,-0.00131912,0.00242338,-0.00045361,0.01206924,0.00094371,-0.00021277,-0.00206224
03/25/24,0.00756187,0.00346968,0.00053840,0.00433869,0.00226359,0.00176024,0.00014573,0.00017667,-0.00192322,0.00153969,-0.00051418,-0.00096537,-0.00082439,0.00180286,0.00162064,0.00476609
03/26/24,-0.02569420,-0.00293887,-0.00113956,0.00021488,-0.00062158,0.00046014,0.00028583,0.00048334,-0.00162148,0.00112632,0.00109201,-0.00161733,-0.00588962,-0.00005712,0.00021486,-0.00036325
03/27/24,-0.02496732,0.00208336,0.00185790,-0.00292579,0.00044678,-0.00154243,0.00110200,0.00090643,0.00909236,-0.00073930,-0.00713072,0.00060749,0.00415742,-0.00339976,0.00172125,-0.00005430
03/28/24,0.00117452,0.00006596,0.00081742,-0.00132741,-0.00048089,0.00028835,0.00040460,-0.00101433,0.00175877,-0.00039896,-0.00191047,-0.00041471,0.00175869,-0.00143061,0.00037681,-0.00104273
04/01/24,0.00007748,-0.00149820,-0.00065802,0.00107444,-0.00080129,0.00086453,0.00031287,-0.00046684,-0.00283907,-0.00118315,0.00026309,-0.00072282,0.01195276,0.00241839,-0.00003679,0.00019565
